00000047    39 BECEBEDCBEDECDBECCBDAABCBADBCDCCCDBAEBDCADEBBACABDCCEBDCCAEACEDAEEBAAADDBADEDCCC
00000048    65 CEAEEEDDBCBDCDCADBBDCAAABBADCACAEAAEAAABADEBBDCABDCCEBDCEAEACDBDDDADBBBAACDDECCA
00000049    44 DDAEEEADBDBEADCEDDCDBEDBCADEEBDAEABBDAAAADEBBDCABDBCEBDEEAEACECECDCEEBAABDDCEDAE
00000050    47 AEABAEDDBCADADCBCCEDABBABBAACBBEEEAEABABADEBBACABDCCEBDCEAEABABDECCBCDAEDEDBECBE
00000051    58 CEAEEADDBEBECDCEABCDDDBEBCABEDBEEDACAACCADEBBDCABDCCEADCEAEAADAADDADEEAADCDDECAB
00000052    53 CEADEEDDDCBECDCECDBDBDCEBBDACDCECEAECDEAADEBBDCABDCCEBDCEAEACDABEBAEEACAEDDBEEDC
00000053    30 CEEEEEDDBCEACBCEADADACEABACEBCCBCCADCCABABEEBDCAECDCBBDCEAECDCAABADCACACEBEBADAE
00000054    34 AECAECEDBABECDEECCBDADDEADEEEACEEBDDDBDDADCBBDCAACACEEDCEAEAEEEDCDBEABEEBBBCDBDC
00000055    39 DAAEEDDEAEBDCDDECCCADECEDCEABBDEDDDDBAAAADEBBDCABDCBEADAEAEAEEBDBBACCAACDCBEEDDD
00000056    40 EEAEABEDECBEBBCBCEEDDABBDADDABDBDDABDABAADEBBDCABDECECDCDAEACCBDBDAABBEDDCECCCEB
00000057    47 CEACEBCDBCBECDCEBCDDBBBAECAACAECACCEEADAADEBBDCABAECEBDCEAEADDBDBABEEBDADCBCAAEC
00000058    47 CDAECEDDCCBECDCECCEDBEAACEEBEDBEADAEECEEADEBBDCAADCCEDDCEAEADDADCDABEEBDDBEDAEBD
00000059    52 CEAEBEDDBCBECBCACBADEBDEBCACCDCEEDBEBADAADEBBDCABBCCECDCEAEACEDECEACABBADDDCEAAC
00000060    38 BEAEEECCADBECDCCCCCDAEBBACAEADCEEDEADBAACBEBBDBEBCDCBDDCEAEAEDDEAAABECDEDAEEBABB
00000061    48 CEDEEECABCEEADCECECDECDDACEECECEEDECCABCADEBBDCABDCCEBDCEAEADBBCADAAEBBADBDBDBAE
00000062    37 CAAEEEDDABBEDDCEEEEDAEDDCBACCBAEDEBDDAACEBDBBBCABDECBEDDEAEABDDDEDDACDDEACACCBDC
00000063    45 CDBEDECDBDBECDCECCADABBCBBADCBEEEDBEEEAAADEBBECABDCCEBDCEDAABEBDCABEECDDBBDBADAE
00000064    22 ACAECEDAECBEDBACBBADACEEEBCBCEDEEBBCEEBBBBDCAAAAAEADEBDADAEACADCEBCCADEDBAEBABCD
00000065    38 DDCCDEDDBCBEEDACAACDEEEEEAEECDCACEEECAAEADABBBCADDCCEBDCAAEADACEEBAEDCCEACCBCDDE
00000066    49 CCCEEECDDBBACDCEACCDBCBEABEBEBCEDBCEAAACADEBBDCAEDCCEBDCEAEACADDAECCACADABDDECCC
00000067    32 EDBEAEBAACEEADCCACCDCEBDEECABEDEBDCABAAAABEBBECABCCCCBDCCAEDCCBEACCACEACBCCCCADC
00000068    28 EEAEEBBDBCEEBECDECDCAAABAEAEBBDCCECBDACBAEABBDCABDBEEBDCDAEADBCECBBEACCBCCEACBBE
00000069    43 CEAEECEDDCDDCBCEECCDAECEAAEBABAEBEBECAACADCCBDCABDCCEBDCEAEACBCDBDCACCEEBADBEEAD
00000070    62 CEAEEEDBBEBECDCECACBDECECBBBCDCEEAAECBABADEBBDCABDCCECDCEAEACDBDEDADDBCABDDDECED
00000071    20 ABDEEECEDEAADDDEACADAACAEBCECAEADDADDECCAEABBDCEEBBCDDACBAEEAABAABDECDCEBABBDACD
00000072    22 AEAEDCDDECBDCDDEBEDDBCCDBEEDDBAECDCCCCBCADDDCBEAABBCCADCDBAAAADBECDBEADBABBADDAB
00000073    24 CEDEBBDCBDECBBCBBADCACEEECDAAECECCCEABDABCABBDBABDECBCDAECEAABEEAACECCCEADEBCEBB
00000074    37 CBAEEEDAACDECDCEACCBEEEEDADACBDBCCEBBEAAADEBBECADDCCEDDCBCEADAACEDCABDDDEDCAACCD
00000075    52 CEAEAEDDBCCECDCECADDEEAEBDBBCDDCAEBEAEADADEBBDCADDCBEBDCEAEAEACEDDADBBDCECADEBDB
00000076    38 CEEEEBDDBBEEADCACCDAABBCEEEEBDCECDCEBAADBDAABECAEBCCEDDCEAEABCBDEBEDDEEDEDDABCDA
00000077    55 CEAEEEBDBCBDDDCEACCDEEBEBBCBEBEEDCDDAAEEADEBBBCACDCCEBDCEAEBCDCDEAADEBDADCCDEBDA
00000078    35 CEABEEABBECECDCCCCADDCDBDDEABDEDDADABAAAADEBBEEACDCCECDCBAEAEACCECDAEEACADBBDEDC
00000079    51 CEAEEADDBCDECDCEDACDEABABABBCECBEDAECAEAADEDBDCABDCCEBDCEAEACEECADCEABCCCCAADDDA
00000080    35 CEAEEEDDBCBACDEBCCBDCCAEBBCCCDDEDBCEEBEDAEEBBCBACACAEADCDAEADBDABCCADCEEDDBAAADD
00000081    47 CEAEEEADBCBBCDCACAEDAAAEBBCACDCEBACEABAEADEBBDAABDCCEEDCEAEAEEEECDABCAACCCBBCACC
00000082    28 CEDEDEACBCBEBDCCABCEDADBDDCECAABEDCDCAAEADCEEEDAEAADECBCDAEACCEDCBEABEEAABDBDABE
00000083    38 CEAEDBDEBCBBEDCBECADEBAEBBBBCEDEABEECDAEACEBDCCADDCCEBDCEADAACADEBCCBDDBBEDCCDCC
00000084    29 CEACBCEABBBEBACECACEABCEACBCACCDBBDEBBCEAAECBCEACDEAEBDCEAEBDBBAADAEADAECDECBCDE
00000085    44 CEABEEDABCBEDDCDCDCBAAEDEEBBADBEBDACEEAAADEBBECABDCCEEDCEAEACCCBCDDBCEBABEDEEBDB
00000086    40 DEAEAEDBBDEEDDEDCECDBBCCBEBBAAEEEEBBDAECADEBBCCABDCCEBDCEAEACDEDCADEEEDDEDAADCDC
00000087    37 DDAEEADDBCAACBCECCDDDEEEACBCDDEBECEECCADADEBBCCACDCCEBDCEAEBBBBBBBCECCEEDDAADEDB
00000088    41 EEAEEEDDBDBECDCECBCDBCACEBCCACEBDDADEABAABEBBDCABCCCEBDCBAEABBDEDACAAECCABADBEAC
00000089    31 CEADEEDDBADCDDCBCBADDDAAEBEDDABABACBDAEDADEBBEEAECCBEBDCEAEADBEACEDEACABCEDCABBE
00000090    48 CEAEEECDECBEADCECCCDCABEBECECCBACCAADCACADEBBDCABDCCEBDCEAEACBDDBDEECBCCCDBCEDCE
00000091    36 BEAEADDCBEBECDBBCCEDCBECEBAEEEAEECEECDCCADEBBDCABDCCEBDCCAEABCCBBADECACCBDEADEBD
00000092    23 CEAEAECBBEADCCBADBCDCBEBBDDCAABABCBCBAAABDEBAEAAADBEDCDCAAECABDBCEBAAAEEEEDEDECC
00000093    22 CEAEBEECBCEECBDECABBAADADAADDEDBACEACBECADBBBBDACBACCDDCEAAEEEDEEEDECADDEBBABEDD
00000094    43 CAAEBEDEEBBEEDEEBBCCAECEDEECEACCEEBEAAEAABEBBDEABDCCEBDCEAEACBBCCBACCBAEACCCBCDB
00000095    59 CEAEEEDDBCBEEDDECBCDEDDCABABCDBEEAADEAAABDEBBDCABDCCEBDCEAEECCBBCDADEBBDADBDAAEC
00000096    32 BEDEEEDDBCBBADCECBADCDCDAEBEDABEEDBECCCEAEBBBCCAEDACECDAEABAEDBBEBDCDCEBBADECDCB
00000097    43 CBAABEDAEBBDBDCECCCBECDEBCCCCDDBBAEEBDBAADEBBDAAADCCEBDCEAEACEBECDCBABAEACBACACB
00000098    36 CEAEEAADEECCEDCECBCBCBBABBEDACDECABDBAEBAAEDBDDAECCCEADCBAEAAEBDCAADAEADBADDABCB
00000099    18 CCACEEDBBEBCBDCECCDCADCCABBEEBBBDDDBDCCDDDEDCECEEABCCADECEBEDAAEBEDEBCABDBBBBDDC
00000100    46 CDBEBABDCEBEDDCECCBDCEECEAEDBCCEEADEEDAEADEBBDCABACCEBDCEAEACABBBAAADDDAACBDECBD
00000101    21 EECDADDDBAACAECECEBECDAECEACAECCDCEDBAAAABEDBABADDECBADEAEECBEEEBACBBCDCEBCAABBC
00000102    12 EECEDCDDBAECCBECACCCBDCECCDCEDEDBECCDCABEECCEAECDEDDEDCABBBCDEECBBDBBDECBAAADBCB
00000103    46 CEAEECDEBCBECDCECBCBABAECBAAADCACACDEEEBADEBBBEABEDCEBDCEAEACDADDDAACBEBCBEEEBCB
00000104    55 CEAEBEDDBCBECBCEEECCAEBEBBACCDCEDDADACCCADEBBDCABDCCEBDCEAAACEDDEEEECBBAABDBECCB
00000105    41 CEAECADDDCBDCDCDCACDDDBABAEBCDCBEBDBEABDADEEBECABDCCECDCEAEACAEBCCEBBDCCDCCEBAAC
00000106    39 CEAEDDCEBDCADBCECECDBCDECBCBCDCEEDEBCAACADBBBDDACDCCEBDCBAAABBBDBADBAEAEDADCDBDA
00000107    37 AEAEEEEBBDEECDDEDDBDBBCEDBAEBDCDEDBDCCABADEABCCABBCCEBDCAAEABCEEADCCADDCBBDEEEBE
00000108    32 EEAEDEEBBCBEDCCADDADBAAECBAACCDEAECBEBAADDEDBDCADDDBEBDEEAEADEBABEEECACDDEAACBAE
00000109    43 CEABEEADBCBABACEACDDBDDEBAADBBEEDDBAADDEADDBBDCABACCEBDCEAEADAADEDABCDBEDCDAEBDE
00000110    48 CECEEEDDBCBACDBEECCDDECECBBEEBCADECEEBAEADEBBDCABDCCEBDCEAEACCBDBBDCBBBECDEEEDAB
00000111    38 CEAEDADDBCBEADCADCCDBCAEEDAAEDCEBECEBDBDAEBBBEDAABCCEBDBBAEAEADDDBBABBEACEDBDECD
00000112    30 CEEEEADDBCDECDDCCAEDAEDCCDAADDABAAECCDCAABEBBEEABACABADCAACACCDABBEEDDDBBEBBDADE
00000113    41 DECEEBBDEDBEADCBCDCEAECECAADCBCCADADBDACADEBBDAADDCCEBDCCAEACCECDDCCDBDAEDDEEABD
00000114    38 EEAEEEEABEDEDDBCCACDEDCEDECDEDAECCBAEBCAAAEBBCCABECCEBDCEAEAACBBADDECBCECCBEEBCC
00000115    37 CBCACEDDCCBACCCECCCDDEAEBAABDADBAECEECCEADEBBEBABDCCECDCEAEAACDDBCDABCDDCECBADDE
00000116    32 CEACEEABACBECDCECBCBDAEDDECDCBBCBBCADADBADEBBACADDDBEBDCCAEAEACEEDECDDAECDCECBDB
00000117    48 CEAEEDDDBCBACDBEDCCDAEABBCBACDCBDADACACBADEDBCCAEDCCEBDCEAEACBBCCDACDBDAADBEBDEE
00000118    24 CDAEEDDDBABACDDCECCDCCADDCABDDDECCCACEDEABEEBAEBCADAEDDDDBEADAAEEEBEDEEBEEEADEAD
00000119    42 CCEEBEBDBCBAEDCACCDDCECADCACCDCEAECADBABACEBBDCACDCCEBDCDAEACCCDBDDBDEBDDEADEDBE
00000120    32 CEDECBDDDCDCCBEECAADCCBCACABAACBCBCEBAAAADEEBDADBDCEADDCAAEEAEBBBCEADCCEBBDEBBCB
00000121    42 CEAEEADBBCBDCDDCAACDDAEBBBDECEADDEEECADEBDEBBDCADDCBEBDCEAEACCBCDDABCCDEEAACEAEB
00000122    54 BAAECDDDBCAECDCECCCDEECEBBCBADDEBABEADADADEBBDCABDDCEBDCEAEACBBDBDAABBCDCDDEEADE
00000123    54 CEADDEDDBCBEDDCECCCEDEDEBBADCCCCEBCEECAAAEEBBDCAADCCEBDCEAEADBBDDDACBBDACABAECAE
00000124    53 CEEEEEDDDEBECDCECECDBCCEAEBCEACEEBDBEADAADEBBDCABDCCEBDCEAEACBBDBDAAEBEACCEEEAEE
00000125    53 CEADEEDDBBBECDEECDCDEABEBBABCBEEDECCDEAEABEBBCCABBCCEBDCEAEACCBBCCACABAAACDAEECA
00000126    46 BEAABBDCBCAECDCDCCCDCCAEBBEDCEEEEAABBEAAADEBBDCABAACEBDCEAEAAEEAADACDBEADEDAABBB
00000127    55 CEAEEEDDBABADCCECACDBBCDBCABCECEEBDDBAABADEBBDCABDCCEBDCEAEACBBADDADACEAACBAECCC
00000128    36 CBAEEECDBEBEEDDECBADBECEBCEABDBCCBACEBAAACEBBCEAACACEBDAEAEACCAEEDEADACDECBCDACD
00000129    40 CEAEEBBCBCEEBDCECDCEEAEDCECDBACDDAAECAEDADEBBDCABDECEDDCEAEAEAADECACCDAAEBACBABC
00000130    14 ACCECCDAACEBCDCCECCECBEECADBBBCADDDDCDCEECEDBBDAEBBDCECDBDDCDACCACEEADDBEACACDCE
00000131    63 CECEEADABCBECDCBDDCDEEEEBBCBCDCAEAABBCAAADEBBDCABDCCEBDCEAEACDBDDDAAEBCADDDDECAA
00000132    42 CEAEDEDEBCAECECBACCCBEBEEAABEDEECBCDBEEDADEBBBEABADCEBDCAAEAEABDEDACCCEBCDAEECEC
00000133    15 ACBEBCDCEEBDCDBEBACEACDEAADADCEEECDECCCCBCBCDBDDAEDCEABAAADABACCCADCADEDDBABDEDB
00000134    53 CEAEEEDDACBEDDCEBECCEEEEBBBBDBBEBCAEBAAEADEBBBCABDCCEBDCEAEACEBBADDEABCAABDBEADD
00000135    31 DEAEDEBEBDBEAECDCECEACCBEDEDDCCACAAECADAEDEBBAAABABCEEDCDAEAABECBECEDABADAACAACD
00000136    43 CCAEAEDABCBECDCECACDECEEBCDEEDCEDCEECCCAADEBBAEABDCEEBDCEAEACDCBCBBEBDEBCBBBBBDD
00000137    35 CCADCEBDDECBCDCACACCAEAEBEBEADABCBABBAEAAEEBBDCABDCAEBDCEAEADCDBACCACAABDCEECDAD
00000138    32 CEDECECBBEECBDCEDCCDDADBDBEADDCEECAEEABBDDEBBCEDADCCEDDCAAEDEEBAABCEBDABCBCBBACE
00000139    34 BEAEDEADBCBECDEECCCCDAEEEBEDCECECDCBDABEDAECBECABDECEEDABACABAADBAEBDBCDEACCDBAB
00000140    27 AEAEECDDCEEEBDABDACDEDEABCCBDECDACDDBEBBCDECBBAABBCCBBDEEAEAAACEACDAADECDDBAADBE
00000141    35 CEAEEECDDDBECDCCCCCDADCEEBCAEECCDCCEAAEAADEBAACAADEDEADAEAAEEBDAACCBCCACAABCBAAB
00000142    52 CEAEAEBDBCBCCDCECEECCACEBBBCCECEEDBEBAAAADEBBDCABDBCEBDCEAEACEDADDAEBBBDACBAAACB
00000143    39 EEAEEECDACBECDCACACDCCAEDCDDCDCEACCBCAAAACBBBEAACDACEDDCEAEEBADEBBCBDBDDEADDDCAD
00000144    35 CCAEDADACCEECCAEDACBBEEEBCCBAADDCBCAEAAAADEBCDAAEDCCEBDCAAEACBEDAECEDCDCBEDEDECC
00000145    61 CEAEEEDDBABECDCEECCBCEEEBDCCCDDECAAEEABAADEBBDCABDCCEBDCEAEACABDEDACEAEAAEDCECEA
00000146    30 CEAECCAABCCEEACACCCDACBBBEDACDADEDEEACADDCACBDDADCCCCEBCCAEDDBBCCCCBACDDEECBDCDB
00000147    42 CEDCEADDBBBECDCEBCDDDCDABBACACAEBDCCCDAAADEBBBCABDCCEADCCAEBCECBDDECDACBADDDBDDB
00000148    42 CEAEEEDDADEAADCECDBDABDEEEADCDDECBACCCACADEBBDAABDBDABDCEAEAAABDCDAEECACDBECEBDB
00000149    58 CEAEEEDDBABECDCECEEDADEABBCBBCCEEEBEEADDBDEBBDCABDCCEBDCEAEACDBCBDDDEBEACCDDECEE
00000150    45 CEADCEBDBCBEDDCCDBCDEEBEBEBCEDABCBBEADBAADEBBDCABDCACDDCEAEABDADEDACCBACBBAEEDDC
00000151    13 ECCDCDBCDCCDDABACDCACCAEACBABAEEEEBEEADBABDEBEBDBEAEEDECACDDDCABACBBDCCBEEBEBABD
00000152    51 CEAEEBDDBCBECDCECCADACBEBBBECDEEAEEDDDEEADEBBDCABDECEBDCBAEACEDDEBECEBECBBDAEDEA
00000153    39 CEAECEDDBABEEDCACEADBECEEDAADDCDABAADAACAEEBBDBBDDCCDBDCBCEACCEDBEAEBDDCEBCEEDBE
00000154    47 DEAEEEDEBCBEEBCECDCDDDCEBABDADAECCAAADBBEDEBBACABDCCEBDCEAEACCDDCDEECBBAAADBCECE
00000155    42 DEABECBDCAEECDCECCCDBCABBADDCDCEBDAEDAEEADCBBDCABDCCEBDCECEAEBCECDDBCEAADADECDAC
00000156    45 AEAEEEADBCDECDCCCCDDDEADCCABCDDCCCBEAEDCDDDBBDAABDCCEBDCEAEACEADCBCEAECACECEECEE
00000157    43 DEADADBDBCBECDCDBCDDEEDDBBECECBDEEBEBABBADDBBDCABDCBEBDDEAEECABBBEAAABAEACEABCEB
00000158    27 CBABECDBBBBEBDEEEBDDCADEADEDBCDCBBEBEAAAEEBEBDCABDDCEDDCAAEADBEECEBECADDBBBEDBCE
00000159    30 BCAAECBEBDBCCABEBCCDCAECBEDECEBECBDBEDAEABEABACABDECCBDCEBEACCADAEDEBDECDCCEBEAB
00000160    28 CEAEDECBBBCABDBCCCCCABDDBCAEAAADEACECABEADEDBEBBDDCDEADCEAEBDAAEABEABDDBDABEBEBB
00000161    48 CEAEAEEBBABADECECDEDDCBBDEBCCDCEEADEAAAAADEBBDCABDCCEBDCEAEADADDADECACCAEEDBCDED
00000162    37 AEAEEECCBCBACDEECCCBDAAABCDDCBCAEBBBEAABADEBBECADACCEBDCBAEDABEBCBEBCDEBEDDBEECB
00000163    15 ACABCAABBDDECDCAEBCCCDEECACDBECDCDEEECADEACDEEEBDBCCBDCCADEEABCBBCEABAECCAEEBEDB
00000164    34 CCAEEEDDBDBCDDDBCCECABDEAEADAABAECADDBEEADEBBDAADEACEBDCEAEADECCEDBCABABDAACDEAD
00000165    53 CEAEEEDDCEAECDAECCCADCDAADCBCACEDADADCABADEBBDCABDCCEBDCEAEACECDBDBCEBCCAADDECEA
00000166    51 CEAEBEDDBCBECDCECCCDABBBDCBABAAECADDAAACADEBBEBABDCCEBDCEAEADABDCEAAEAEACADBCCEB
00000167    29 BEAEDBDABDDCCBCBCCCDCBEAEDBADEAAADEDBAABAEEBBCDABDBCECDCCAEAABCACCACBCEDABCCCAAC
00000168    29 EEDDCECDBCDECDDECDCADDCDEBDDDCBCADEEECADACEBBECACEACEDDCEABABAAABDBBEDDEEBCECBDC
00000169    47 CEAEEECDBEAECDACBCADCAAEBEAECEBEDCCBCEDBADEBBECABDCCEBDCEAEACABCCBACEEDAACADEEEC
00000170    35 CBDEABDDCCDECDCEBEDDBADEBABCDEBECABEBBEBACEDBDCABDCCEEDCEAEADBDCAAAACBABEBEECECC
00000171    30 CEDECBCCBDDECCACCECDCDECCAEECBCDEDADBBACADAEBECACECBEBDAEAEACBEDCCDCBAACBABEEDCB
00000172    50 CEABEEDDBDBEABCECCCDABAEDDAEBCCEEEACADCEADEBBDCABDCCECDCEAEACEDADBCAABDCACDABAEA
00000173    35 AEAEEEBDBAEBCDCEBCEDCBEBBDECCBBEDBADAAAAACEBBDBADDEEEEECEAEAEBEBBABCAEADCECBBCDD
00000174    40 CDAEDBDDAEBDDDCECCEDEDEEBCAEEAAAACAECDAEABEBABBABDCCEBDCDAEACEBDACADDCDDDBCABCBD
00000175    26 EEEEDEDEDEBEADCCDCBDCBCBBDDEACBCADAECCABAEEBBCDDEDCCECCCEAEDBACAACBEBDCDBECACDDB
00000176    47 CEEEEEACBDBEADCCDCCDEEEEDEAAAACEEACABCABAEEBBBCACDCCEBDCEAEACBBDBDCAEACEDCEDAEEC
00000177    37 CEAEEEEDBEDBADCECCDEADEECEDCDECEECCECAACAADEBDCABDECEBDBEAEADEDBEBAEDABEDAECADAE
00000178    21 BEDECDDDDEBCCDCECCEEDADEDEDCECDEAEBEDAEDACEEBCDAEAEDDCDBACAABBCCEEEEAADDBBBBCBBE
00000179    45 CEAECEDAECBEEDCECACDACADBBEDCCAABEAECDABADEBBDCAEDCCEBDCEAEADDBBCCEEBAACABDCEABD
00000180    32 AEAECDDDBABDDDAECCCDCCCCBCACABAEEEBECCAEABECBABBCCCCECDCEAAAEEDEDACCBAAADEABBBBD
00000181    41 AEAEABDDBCCECDCBCCCEBEDECBBECECDEDCEAACCACEBBCEAADCCEBDCEAEDBCDCBEEEEAABAAACDCDE
00000182    42 CCAEEBBDBABECDCEBCACEDEBBBDBBCCEABBEBEADADEBDECABDCCEBDCEABAADCEEDDADAADBDDBBEEB
00000183    47 CEAEEEDDBCBDADCEACBDAEDECEADEDCEEBEAEADCADEBBDCAADCCECECEAEACCBEEDCEEDCDCEADBCDD
00000184    49 CEAECEDBBBBCDDCECCCDECBABACBABCAEAEAAEACADEBBDCABDCEEBDCDDEAEEADCCEBBEAAACDDEDEB
00000185    33 CEAEAAADCDBBBDAECECDECADEDACADCEBDBDBABAACEBBCCCBECCEDDCEACADCEBECAAAACBCDBBCECD
