00000036   172 CAEEABBABDADAAADCBDADEAEEEBACDBEDAEDDDDEEADCCACCBDDAEEEBCEADBDCCADCDCBBCBBDCAEBBBBDDDEEDBDEECCABAACBEAABDCDBBDDCBEEEEACECDBEBAEDAEEEEBAEAEACCBBDEDCAABACABBABCCCEEBDCCDCBCCAACCEEAEC
00000037   147 AAAEAEBABDADABADCBDDDEAECBEACDAADCEDDEDECADCCACCABDAEEEBCEAEBDACADCDCBBCBBCEAEBBEBDDCEEDBAEECCABAACBAAABDCDEBBDCCEECEABECDBEBAEDADEBEEAEDBACDABDEDCAAAACAEBABCCCEEBDCCACBDBAACCEECEC
00000038   138 AEADABBABDADAEADCBBABEAEEEEAEDBEDAEBDEBEDADCCACCDDDABEEBCEADDDBCADCDCBACBCCCAEDBABEDDEEBBEEDCAABAACBEAABDCDBBEDCDEECEDCEBDCEBACDABEBEBBCDEBCDADCEDCAADACABBABCCCEEBDCCDAECCABCCEECEC
00000039   124 EABBEEBABDADDAADCAEADEADEEEACDBEEADDDCDECADCCACCBEDEEEEBCAADCDCCEEBBBBCCBBCAAEBBDBCDDEEDCDEEEDBBAACBEAAEDDDBBDECCEDCEACDCDBEBAEDAAACECAAEABECBBCEDBAEBACDBBABBCCEDBDACECBCCDBCEEEABC
00000040   157 AAAEABBABDADAAADDBDADEEEACEACDBEDAADDDDACADCCACDBDDAEEEBCEADBDCCADCDCBBCABCBDEBABBDDDEEABDEECCABAACBBAABDCDBBBDCBEECEBCECDBECAEDAECBECABDEACCBEDEDCAABAEABBABCCCEEBDECDCBCEAACCEEAEC
00000041    66 AAEEBBBCBEAEDEAACDAABBCEBBEDDEEDCCCDDCCCBEDBDBBBEECEDBEBCEADADACDEADAABCBCBDCDBBDDAEBEDDCBAEDCDCAACBEDAECCAEADDCECBCEADBBEBBDBCEECBACBDCDCBCCCEDDAAAABCBAEACECCAEABCCAEBAECCBBCEEDEB
00000042   166 ADAEABBABDADAAADCBDADEADEEEACDBDDCEDDDDDCADCCACCBADAEBEBCEBDBDCCADCDCBBCBBCCAEBCBBDDCECDBDEECCABAACBEAABDCDBBCDCBEECEACECDBEBAEDAEEBEBAEDBACCBBDEDCAABECABBABCCCEEBDCCDCBCCAACCEEAEC
00000043   169 AAAEABBABDADAAADCBDADEAEEEEACDBEDAEDDDAECADCCACCBDDAEEEBCEADBDCCADCDCBECBBCCEEBBBBDDDEEDBDEECEABAACBEAABDCDBBADCBEECEACEEDBEBAEDAEDBEBAEBEECCBBDEDCAABACABBABCCCAEBDCCDCBCCAACCEEAEA
00000044   168 AAAEABDABDADAAADCBDADBDEEEEACDBEDAEDDDAECADCCACCBDDAEDEBCEADBDCCADCDCBBCBBCCAEBBBBDDDEEDBDEECCABAACDEAABDCDBBDDCBEECEAEECDBEBAECAEEBEBAEDEACCBBDEDDAAEACABBCBCCCEEBDCCDCBCCAACCEEEEC
00000045   163 AAAEABBABDAEAAADCCDADEAEEBEACDBEDEEDDDDECADCCACCBBDAEEEBCEADBDCCADCDCCACBBCCAEBBBBBDBEEDBDEECCABAACBBAABDCDBBDDCBEECEABECDBCBAEAAEEBEBAEDEACABBDEDCAABDBABBABCCCEEBDCCDCBCCAAECEEAEC
00000046   156 AAAEABBABDABAAADCBDAEEABEEEACDBEDABDDDDEADDCCACCBDDAEEEBCEADBDCCBDCDCBBCCBCCAEBBBABDDEEDBCEECCABAACBCAABDCDBBDDCBEECEACEEDBEBAEDACABCBAEEEACCBBDEDCEBBACABBABECCEDBDCADCBCCBACCEEACC
00000047   153 AAEEABBABDADAAADCDDADEADAEDACDEEDAEBDDAECABECACCBDDACEEACBADBDCCADCDBBDCBBDCAEBBBBDDDECDBDEDCCABAACBEAABDCDBBEDCACBCEACCCDBEBAEDAEEBEBAEDEBCCBBDEDCAABDCABBABCCCEEBDECDCBCCAACAEEAEC
00000048   124 AAAACDDABDADAAAECBDADEAEDEEACDDEDCEDDDBBCADCCACCEDCBEEEBCBEDDDCDEDCDCBBCBBCCAEBABCDDBDEBBAECCECBACCBEDAADCEABDDCAEEEEEBEADBBCAADAEEBECAEEEACCBBDEDADECACABBDBCCBEDBDBCADBDCBACCEEABA
00000049   164 ADAEABBABDADAAADCBDADEAEEEEACDBEDAEDDDDECADCCACABDDAEEDBCEAADDDCADCDCBBCBBCCAEBABBDDDEEDBDEECCBBAACBCAABDCECBDDCBEECEACDCCBEBAEDAEEBEBACDEAACBBDEDCAABACABBABCCCEEBDCCECBCCAACCEEAEC
00000050   127 EAABABBABDAEBAAACBDEDDAEEEAAEDBDDCBBDDCEADDEBABDBEDAEEEBBEADBDECADDDCBBECBCBAEBECBDDDAEAEDECCCABAACCDAABDCDBBBDCBACCDACECDBEDAEDAEDACBAEDEAECBCDEDEAABACABAABCDCECCDBCDCBCCADBCEEAEC
00000051   174 DAAEABBABDADAAADCBDADEAEEEEACDBEDAEDDDDECADCCACCBDDAEEEBCEADBDCCADCDCBBCBBCCAEBBBBDDDEADBAEECCABAACBEAABDCDBBDDCBEECEACECDBEBAEDAEEBEBAEDEACCBBDEDCAADACABBABCCCCEBDCCDCBCCCACCEEAEC
00000052   179 AAAEABBABDADAAADCBDADEAEEEEACDBEDAEDDDDECADCCACCBDDAEEEBCEADBDCCADCDCBBCBBCCAEBBBBDDDEEDBDEECCABAACBEAABDCDBBDDCBEECEACECDBEBAECAEEBEBAEDEACCBBDEDCAABACABBABCCCEEBDCCDCBCCAACCEEAEC
00000053   156 BAAEABBABDADAAADCBDADEDCEBEACDBEDAEDDDDECADCCADCBBDBEEEBCEACBDCCAACDCBBCBBCCAEBBBBDDCEEDBDEECCABAACBEAABACDBBBDCBECCEDCECDBEBAEDAECEEBAECEACCBBEDDCAABCCABCABCCCEDBDCCDCBCCCACCEDAEC
00000054   154 ADDEABBABDACAAADCBDADEAEEEEACDBEDAEDDDEEBADCCACCBCDAEEEECEADADCCCDBDCEBCBDCCEEBBCBDDAEEDBCAECCABAACBEAABDCDABCDCBCECEACECDBEBAEDAEEBEBAEDEACCBBDEDDABBACABBABCCCECBDBCDEBCCAABCEEAEC
00000055   174 AAAEABBABDADAAADCBDADEAEEEEACDBEDAEDDDDECADCCACCBDDAEEEBCEADBDCCADCDCCBCBBCCAEBBBBDDEEEDBDEECCABAACBEAABDCDBBDDCBEECEACECDBEBAEDAEEBEBAEEEACCEBDEDBAABACABBABCCBEEBDCCDCBCCAACCEEAEC
00000056   125 AAAEABBABDACEAADCBAAAEBEACEACDDEDAEDDDDEDCDBCABEBADEBCBDCEBABDECEDCDCBECBCBCAEBEBBDDAEEDBEEECCABBACBEAABDCEBBECCAEBCEDDACDBEEAECAEEBCBAEEBACCBBDEDEEDCACABBADCCCEEBEBCBCCCCEACCDEAAC
00000057   154 AAAEABBABDADCAACCEDACCAEEAEAEDBEDAEBDDDCCADCCACCBDDCEEEBCEADADCCADCDCBCCEBCCAEBBBBDDDEEDCDEECDABAACBEAABDCDBBDDCEEDCEACACDBEBAEDAEEBEBAEDEECCBBBADCAABACABBABCCDEEBDCADCBACDACCEEEEC
00000058    84 EACBCBEAECAAEAACCBDADBAEAAAAEDADDDEBBBDEEADBABECECDEECCBCEAEBDEECBCBBBDCBCECAEBEEECBDEECBDEECCABEECBDCAAADACDADCDACCDBEBCBADAADDABEBBBAECDECCDBBEADDCEDDBBBAECACEEBDCDDDCACAAAAAEADE
00000059   146 BAADACCABDAAAAADCBDADEAEEEAAEDBEDACDDDCEEADDCACCADDACEABCEADBDCCADCDCABCDACCDEBBBBBDDEEABDEECCABAACBEAABACDBBDECBEAAEACCCDBEDAEDAEEBEBAEEEACCCBDEDCAACACABBABCCBDEBDDCDBBDCAACCEEAEC
00000060   107 DEDECBBBBDDDADADCAEAAAACEEBACDBEDABBDEEEDADCCBACBCCDCBEECEDABDAAADDDCBBACBCAAEBEBEBDCADDBDECCCDBAACCEAABDCDABDACEAEECECDCDBABAEDAABBABABBEABCBDAEDEAABEBABBCBCCCEDBDCCDCAECDBBCEEBDD
00000061   161 AAAEABBABDADAAADCBDADEDEEEEACDBEDAEDDDDECADCCACCBBDAEEEBCEADEDCCADCDCDBCBBCCAEBBBBDDECEDEDEECCABAACBEAABDCDBBBDCDEACEECEDDBEBAEDAECBEBAEDEACCBBDEDCAABDCAEAABCCCEEBDCCDABCDEACCEEAEC
00000062   168 AAAEABBABDADCAADCBDADEAEEDEACDBEDAADDDDECADCCADCBDDAEEEBCEADBDBCADCDCCBCEBCCAEBBBBDDDEEDBDEECCABAACBEAABDCEBBADCEEECEACECDBEBAEDAEEBEBAEDEACCBADEDCAABACABAABCCCEEBDCCDCBCCAACCEEAEC
00000063   124 AAAEAABABDADAAADCBDAACAEEEEADDDECAEDDDEECBDCCACCEDDEEDEDCEACCDACCDBDCCECBBCDAEBCDBBDEEEDACEECCABDADBEAABDCDBBEDCBACEEBCDCEBECADDBCEBEDAABEABCBBCEABAABACABCABCDAEEBDCCDABACCAACEBACE
00000064   107 AEBEDDAABDAAAAACEAEBDDAEEAEECDBCDCEDDAEECDDCCACCBDCCEAEBCAADABDBADCDCBDBCBDCAEBBBBBEAACEBEEABBABADABEAAEDCDABDEAACECEBCCEDBEEAEDACEAEBEEDBADCBADCDCBAEBBABDDBCCAECBDCCDEACCAACCBEABA
00000065   146 AAAEAABBBCADAAADBBDADEAEDDEACDBEDEEDDDDECCDCCACABDDAEEEBCEADEDBCEDCDCEBCBBCCAEBDBBBDDEEDBDEECCABAACBEAACDCDBEBCCBEDCEAAECDBEDAEDAEEBEBBACEECCBBAEDCADBACABBABCCCEBBDCCDCBCAAADDEDACC
00000066   150 AAAEABBABDADAAADCBDADEAEBEEACAAEDAEDDDDBCADACABBBDDAEEBBCBAABACCADCDCBDCBBCCAEBDBBDDDEEDBDEECCABAACBEBABDEDCBEBCBEECBACACDBEDAEDAEEAEDAEEEACEBBDCDCAABECABBABCCCEEBDECDCBDCAACCEEAAC
00000067   169 AAAEABBABDADACADCBDADEAEEEEACDBEDCEDDDDECADCBACCBADAEEEBCEADBDCCADCDCBCCBBCBAEBBBBDDDAEDBDEECCABAACBEAABDCDBBDDCBEECEACECDBEBAEDACEBEBAEEEACCBBDEDCAABACABBABCCCEEBDCCDDBCCAACCEEEEC
00000068   153 AAAEABBABDADABADCBDADCACAEAAADEEDAEDDDDECEDCCACCBDDAEEEECEADDDCCADCDCBBEBBCCAEBBBBDDDEECBDEECCABAACAEAABDCBBBBCCBEECEACCBDBEBAEDAEEBEBAEDCACCBBDDDCADBAAABBDBCCEEEBDCCBEBCCACCCEEAEC
00000069   129 EDAECBBABDADAAADCBCACEDDDCEADDBEDBECDDDECADCAACCBDDAEABCCEBCBDECABCACABCBBCCAEBBBBDDCEEDAEEECCAAEACCEDADECAEBCBCBEECAEEECDBEDAEDACECBBAEDAEACBBACDCAABDCABBABCCCEEBDCCDCBDCAABCEEAEA
00000070   176 AAAEABBABDADAAADCBDADEAEEEEACDBEDAEDDDDECADCCACCCADBEEEBCEADBDCCADCDCBBCBBCCAEBBBBDDDEEDBDEECCABAACBEAABDCDBBDDCBEECEACECDBEBAEDAEEBEBAEDEACCBBDEDCAABACABBABCCCEEBDCCDCBCEAACCEEAEC
00000071   123 EAADCBBABBADBBADCBDBEDAEEABADDAEDADDDDDDCEDCDAECEDBAEEEBCEAEBDCCDDEDCEBDCBCBEEBBBADDDEEDBEEECCCBAACCEAADDADBBDAABAACCECABDBEDBEDAAEADBAEDCACBBBDEDCAABCBABBAACCCEEBCCCDABCCACCCEABEC
00000072   174 AAAEABBABDADAAADCBDADEAEEEEACDBEDAEDDADECADCCACCBDDAEEEBCEADBDCCADCDCBACBBCCAEBBBBDDDEEDBEEECCABAACBEAABDCDBBDDCBEDCEACECDBEBAEDAEEBEEAEBEACCBBDEDCAABACABBABCCCEEBDCCDCBCCAACCEEAEC
00000073    85 EACABBBABDADABCEAACACDACDBCDEDDDDDEBDDBBAADCADAECCDCEEDBCEEEBBBDEDBECCDABBBCAEBBCDCCDDEDBDECDCADAECBDAABCCCEBBDCDAEBBBDBCCAEBAEDDEAACAAEDDABEBDABDEBAEACABBABCCCEBCADCCABCDEADAEAACB
00000074   156 DCAECBBABDADAAADCBDADEAEEEEACDBCDAEBDDDEBADCCACACDEAEEEBCEADBDECADCDCBBCBBCCAEBBBBDDDEEDBBEECCABEACBEAABDCDBBDDCEEECECCECBBDBAEDAECBEBAEBEABCABDEDCAEBACABEABCCCEEBDDCDCBCCEACCEEAEC
00000075    93 DCABEBBAACADADADEBDDDEAEEAEADDCEDEEBDCDEEADBCECDEEDEBEEBCCBDCCCBECEDADBCCBAAAEBEBBEDECADBBBECAACABCBEEAEECEABDACEACCCEEDDBBADAECADABEBADDAACCAABEECAECABAEEEBCCAEBBDBCBCBCCDACDEABEA
00000076   167 AAAEABBABDADAAADCBDADEAEEEEACDBEDAEBDDDEDADCCACCBDDAEEEBCEADBDCCADCDCBBCEBCCAEBBBBDDDEEDBDEECCDBAACBEAABDCDABDDCBEECEACECDBEBAEDAEEBEBAEDEBCCBBDEDAAABACABBABCCCCEBDBCDCBCCBACCECABB
00000077   103 DDAABAAABDABAAAECDEADECEEDEACEBADEEDDEBCDEDDCDEABAAAEABBCEACCDCCADECCEBCBBCCAEBBECBDDCDDDAACCCABAACDEAABBCCEBBACBDEECBCECEEECAEADEEBDAAECCACCBBBEDBBDEECABBABCADABEDBBBCBCCBACCEDAEC
00000078   155 AABDDBBABDADAAADCBEADEADEEEACDDDDAEDDDDECADCCACCEDDAEEABCEADBDCCADCDCBBCBBCCAEBEBBDDAEEDBDEECCEBAACBEAACDCDEBDDCBAECEACECDBEBAEDADEBEBAEDEABCBBDEDCAABACAEBABCCBEBBDCDDCBBCCABCEEAAC
00000079   149 AAAEABBABDACAEAAEBDADEAEEEEACDAEDDEDDDDEABDCCACCBDAEEEEBCEABDDDCADADCBDCBBCCAEBEBABADEEDBDEECCABAACBEAABACDBBEDCBEEEEDCECDBEBAEDAEEEEBAEAEDCCBBDEDCAABACABBABCCCEEBCCCDABCCEACDEEAAC
00000080   169 AAAEABBABDADAAADABDADEAECEEACDBEDAEDDADECADCCACCBDDAEDEBCEADADCCADCDCBBCBBECAEBBBBDDDEEDBAEECCABAACBEAABDCDBBDDCBEECEACECDBEBAEDAEEBEBAEDEACCBBEEDCACBACABBCBCCCEEBDCCDCBCCAAACEEAEC
00000081   173 DAAEABBABDADAAADCBDADEAEEEEACDBCDAEDDDDECADCCACCBDDAEEEBCEADBDCCADCDCBBCBBCCAEBBEBDDDEEDBDEECCABAACBEAABDCDBBDDCBEECEECECDBEBAEDAEEBBBAEAEACCBEDEDCAABACABBABCCCEEBDCCDCBCCAACCEEAEC
00000082    91 CBABBBCCBAAACAADCBAACCEEECEACDEEDEADDBDECDDCCDEBCBEBEDEADEBCACECCDACCBACBBCAADBBBBEDECEBBDEBDEBBDDCBEACCAEBCBDBCDEECEAEEDBBEDAEEADDCEBDCDAACCABDEDCACADDABDDDCCAEEDDAEBADBBCBCAEEAEC
00000083   173 AAAEABBABDAAAAADCBDADEAEEEEACDBEDAEDDDDECADCCACCBDDAEEEBCEADBDCCADADCBBCBBCCAEBBBBDDDECDBDEECCABAACBEAABDCDBBDDCBEECEACECDBEBAEDAEEBEBAEDEACCBBDEDCAABACABBABCCCEEBCCCDCBCCAACCEABED
00000084   102 EDDEDCECBBADBAADCBEADDAEAEEAEDBEDACAEDBECCDCCACBBCCAEADBBBEDCDABCDCDCDDCDECEAEBDBBDCEBEDBBEECCABAABAEAAADCCBBDDCBCECEECEDBBCDDCCDAABEEAEEABCCBCBDDCAEAADCBBABCCCECBDBCAABCDDCCABEEEE
00000085   172 AAAEABBABDABAAADCBBADEAEEEEACDBEDAEEDDDECADCCADCBDDAEEEBCEADBDCCADCDCDBCBBCCAEBBBBDDDEEDBDEECCABAACBEAABDCDBBDDCBEECEAEECDBEBAEDAEEBABAEDCACCBBDEDCAABACABBABCCCEEBDCCDCBCCAACCEEAEC
00000086   176 AEAEABBABDADAAADCBDACEAEEEEACDBEDAEDDDDECADCCACCBDDAEEEBCEADBDCCADCDCBBCBBCCAEBBBBDDDEEDBDEECCABAACBEAABDCDBBDDCBEECEACECDBEBAEDAEEBEBAEBEACCBBDEDCAABACABBABCCCEEBDCCDCBCAAACCEEAEC
